"week","tweets","tweets.cum","date","state.abb","Commodity","progress.NASS","tweets.tot","tweets.fit","fit.deriv2","tweets.cum.sub","progress.twitter","crop","wk.buffer.start","wk.buffer.end"
17,5,14,2017-04-30,"IN","CORN",45,49,14.4968085713175,0.801103228215189,11,30.5555555555556,"corn",4,0
18,7,21,2017-05-07,"IN","CORN",51,49,19.3273628115119,0.474962141040249,18,50,"corn",4,0
19,3,24,2017-05-14,"IN","CORN",56,49,24.619024690736,-0.0114387142324076,21,58.3333333333333,"corn",4,0
20,5,29,2017-05-21,"IN","CORN",76,49,29.8996045522396,-0.493728262409979,26,72.2222222222222,"corn",4,0
21,6,35,2017-05-28,"IN","CORN",81,49,34.700768647843,-0.810406500000113,32,88.8888888888889,"corn",4,0
22,4,39,2017-06-04,"IN","CORN",91,49,38.7104103263387,-0.90625555094608,36,100,"corn",4,0
12,0,3,NA,"IN",NA,NA,49,2.19622792935446,0.367075005708177,0,0,"corn",4,1
13,1,4,NA,"IN",NA,NA,49,3.32276535883732,0.514620350300604,1,2.63157894736842,"corn",4,1
14,0,4,2017-04-09,"IN","CORN",0,49,4.96584185914668,0.683904580044786,1,2.63157894736842,"corn",4,1
15,5,9,2017-04-16,"IN","CORN",4,49,7.29170285823131,0.837929630720046,6,15.7894736842105,"corn",4,1
16,0,9,2017-04-23,"IN","CORN",15,49,10.448446123301,0.906225290876371,6,15.7894736842105,"corn",4,1
17,5,14,2017-04-30,"IN","CORN",45,49,14.4968085713175,0.801103228215189,11,28.9473684210526,"corn",4,1
18,7,21,2017-05-07,"IN","CORN",51,49,19.3273628115119,0.474962141040249,18,47.3684210526316,"corn",4,1
19,3,24,2017-05-14,"IN","CORN",56,49,24.619024690736,-0.0114387142324076,21,55.2631578947368,"corn",4,1
20,5,29,2017-05-21,"IN","CORN",76,49,29.8996045522396,-0.493728262409979,26,68.4210526315789,"corn",4,1
21,6,35,2017-05-28,"IN","CORN",81,49,34.700768647843,-0.810406500000113,32,84.2105263157895,"corn",4,1
22,4,39,2017-06-04,"IN","CORN",91,49,38.7104103263387,-0.90625555094608,36,94.7368421052632,"corn",4,1
23,2,41,2017-06-11,"IN","CORN",98,49,41.8280876317615,-0.832284581760907,38,100,"corn",4,1
12,0,3,NA,"IN",NA,NA,49,2.19622792935446,0.367075005708177,0,0,"corn",4,2
13,1,4,NA,"IN",NA,NA,49,3.32276535883732,0.514620350300604,1,2.38095238095238,"corn",4,2
14,0,4,2017-04-09,"IN","CORN",0,49,4.96584185914668,0.683904580044786,1,2.38095238095238,"corn",4,2
